"Code","Description","Parent"
"Pr_40_20_78_14","Clothes Hooks","Pr_40_20_78"
"Pr_40_20_78_15","Coat Racks","Pr_40_20_78"
"Pr_40_20_78_44","Kitchen Cupboards","Pr_40_20_78"
"Pr_40_20_78_45","Kitchen Storage Units","Pr_40_20_78"
"Pr_40_20_78_46","Laboratory Storage Units","Pr_40_20_78"
"Pr_40_20_78_48","Lockers","Pr_40_20_78"
"Pr_40_20_78_58","Office Storage Units","Pr_40_20_78"
"Pr_40_20_78_76","Security Cages","Pr_40_20_78"
"Pr_40_20_78_78","Shelf Units","Pr_40_20_78"
"Pr_40_20_78_80","Shelves","Pr_40_20_78"
"Pr_40_20_78_82","Shelf And Racking Units","Pr_40_20_78"
"Pr_40_20_90","Trolleys","Pr_40_20"
"Pr_40_20_90_30","Fire Trolleys","Pr_40_20_90"
"Pr_40_20_90_31","Food Preparation Trolleys","Pr_40_20_90"
"Pr_40_20_90_32","Food Service Trolleys","Pr_40_20_90"
"Pr_40_20_90_52","Mailroom Trolleys","Pr_40_20_90"
"Pr_40_20_90_64","Pool Lane Rope Storage Trolleys","Pr_40_20_90"
"Pr_40_20_90_72","Relay Break Detector Storage Trolleys","Pr_40_20_90"
"Pr_40_20_90_74","Roof Trolleys","Pr_40_20_90"
"Pr_40_20_90_88","Touchpad Storage Trolleys","Pr_40_20_90"
"Pr_40_20_90_90","Trolleys","Pr_40_20_90"
"Pr_40_25","Cultural, Educational, Scientific And Information Ff&E Products","Pr_40"
"Pr_40_25_05","Artworks","Pr_40_25"
"Pr_40_25_05_15","Commissioned Artworks","Pr_40_25_05"
"Pr_40_25_05_42","Indoor Sculptures","Pr_40_25_05"
"Pr_40_25_05_46","Landscape Artworks","Pr_40_25_05"
"Pr_40_25_05_59","Outdoor Sculptures","Pr_40_25_05"
"Pr_40_25_25","Display And Presentation Fittings And Equipment","Pr_40_25"
"Pr_40_25_25_04","Audio Visual Furniture","Pr_40_25_25"
"Pr_40_25_25_15","Chalkboards","Pr_40_25_25"
"Pr_40_25_25_22","Demountable Podia And Staging","Pr_40_25_25"
"Pr_40_25_25_30","Freestanding Screens","Pr_40_25_25"
"Pr_40_25_25_42","Interactive Whiteboards","Pr_40_25_25"
"Pr_40_25_25_50","Magnetic Boards","Pr_40_25_25"
"Pr_40_25_25_55","Multimedia Screens","Pr_40_25_25"
"Pr_40_25_25_58","Notice Boards","Pr_40_25_25"
"Pr_40_25_25_64","Pin Boards","Pr_40_25_25"
"Pr_40_25_25_66","Presentation Lecterns","Pr_40_25_25"
"Pr_40_25_25_67","Projection Screens","Pr_40_25_25"
"Pr_40_25_25_88","Teaching Walls","Pr_40_25_25"
"Pr_40_25_25_96","Whiteboards","Pr_40_25_25"
"Pr_40_25_67","Projectors","Pr_40_25"
"Pr_40_25_67_14","Cinematic Projectors","Pr_40_25_67"
"Pr_40_25_67_22","Digital Projectors","Pr_40_25_67"
"Pr_40_25_67_29","Film Projectors","Pr_40_25_67"
"Pr_40_25_67_63","Planetarium Projectors","Pr_40_25_67"
"Pr_40_25_67_79","Slide Projectors","Pr_40_25_67"
"Pr_40_30","Industrial Ff&E Products","Pr_40"
"Pr_40_30_46","Laundry Fittings And Equipment","Pr_40_30"
"Pr_40_30_46_24","Dryer Ironers","Pr_40_30_46"
"Pr_40_30_46_31","Flatwork Ironers","Pr_40_30_46"
"Pr_40_30_46_46","Laundry Feeders","Pr_40_30_46"
"Pr_40_30_46_47","Laundry Folders","Pr_40_30_46"
"Pr_40_30_46_48","Laundry Recovery Tanks","Pr_40_30_46"
"Pr_40_30_46_72","Roller Ironers","Pr_40_30_46"
"Pr_40_30_46_76","Sanitary Barrier Washers","Pr_40_30_46"
"Pr_40_30_46_96","Washer Extractors","Pr_40_30_46"
"Pr_40_30_46_97","Water Extraction Presses","Pr_40_30_46"
"Pr_40_30_47","Laundry Washers And Dryers","Pr_40_30"
"Pr_40_30_47_06","Batch Laundry Dryers","Pr_40_30_47"
"Pr_40_30_47_07","Batch Laundry Washers","Pr_40_30_47"
"Pr_40_30_47_15","Commercial Laundry Dryers","Pr_40_30_47"
"Pr_40_30_47_21","Domestic Combined Laundry Washer-Dryers","Pr_40_30_47"
"Pr_40_30_47_22","Domestic Laundry Tumble Dryers","Pr_40_30_47"
"Pr_40_30_47_23","Domestic Laundry Washers","Pr_40_30_47"
"Pr_40_30_75","Safety Access Equipment","Pr_40_30"
"Pr_40_30_75_29","Fall Arrester Blocks","Pr_40_30_75"
"Pr_40_30_75_35","Guided Type Fall Arresters","Pr_40_30_75"
"Pr_40_30_75_36","Hand Climbing Devices","Pr_40_30_75"
"Pr_40_30_75_50","Manual Push-Pull Devices","Pr_40_30_75"
"Pr_40_30_75_51","Manual Winches","Pr_40_30_75"
"Pr_40_30_75_72","Rope And Pulley Devices","Pr_40_30_75"
"Pr_40_30_75_75","Safety Access Anchor Devices","Pr_40_30_75"
"Pr_40_30_75_76","Safety Access Harnesses","Pr_40_30_75"
"Pr_40_30_75_96","Winding Handles","Pr_40_30_75"
"Pr_40_35","Medical, Health, Welfare And Sanitary Ff&E Products","Pr_40"
"Pr_40_35_04","Animal Housing","Pr_40_35"
"Pr_40_35_04_02","Animal Feeding Stations","Pr_40_35_04"
"Pr_40_35_04_06","Bat Boxes","Pr_40_35_04"
"Pr_40_35_04_08","Bird Boxes","Pr_40_35_04"
"Pr_40_35_04_09","Bird Roosts","Pr_40_35_04"
"Pr_40_35_04_15","Columbaria","Pr_40_35_04"
"Pr_40_35_04_22","Dog Kennels","Pr_40_35_04"
"Pr_40_35_04_41","Insect Houses","Pr_40_35_04"
"Pr_40_35_04_50","Mammal Houses","Pr_40_35_04"
"Pr_40_35_04_56","Nesting Baskets","Pr_40_35_04"
"Pr_40_35_06","Bathing Fittings","Pr_40_35"
"Pr_40_35_06_02","Accessible Baths","Pr_40_35_06"
"Pr_40_35_06_07","Bath Water Supply Fittings","Pr_40_35_06"
"Pr_40_35_06_08","Baths","Pr_40_35_06"
"Pr_40_35_06_10","Bidet Water Supply Fittings","Pr_40_35_06"
"Pr_40_35_06_11","Bidets","Pr_40_35_06"
"Pr_40_35_06_36","Health Care General Baths","Pr_40_35_06"
"Pr_40_35_06_38","Hospital Pattern Bidets","Pr_40_35_06"
"Pr_40_35_06_75","Sauna Room Packages","Pr_40_35_06"
"Pr_40_35_06_78","Shower Enclosure Packages","Pr_40_35_06"
"Pr_40_35_06_79","Shower Enclosures","Pr_40_35_06"
"Pr_40_35_06_80","Shower Fittings Packages","Pr_40_35_06"
"Pr_40_35_06_81","Shower Heads","Pr_40_35_06"
"Pr_40_35_06_82","Shower Mixers","Pr_40_35_06"
"Pr_40_35_06_84","Shower Trays","Pr_40_35_06"
"Pr_40_35_06_85","Steam Cabinet Packages","Pr_40_35_06"
"Pr_40_35_06_86","Steam Room Packages","Pr_40_35_06"
"Pr_40_35_06_99","Whirlpool Baths","Pr_40_35_06"
"Pr_40_35_76","Sanitary Accessories","Pr_40_35"
"Pr_40_35_76_02","Air Fresheners","Pr_40_35_76"
"Pr_40_35_76_06","Baby Changing Units","Pr_40_35_76"
"Pr_40_35_76_07","Bath Panels","Pr_40_35_76"
"Pr_40_35_76_08","Bathroom Cabinets","Pr_40_35_76"
"Pr_40_35_76_36","Hand Dryers","Pr_40_35_76"
"Pr_40_35_76_82","Soap Dishes","Pr_40_35_76"
"Pr_40_35_76_83","Splashbacks","Pr_40_35_76"
"Pr_40_35_76_84","Support Rails","Pr_40_35_76"
"Pr_40_35_76_86","Toilet Brush Holders","Pr_40_35_76"
"Pr_40_35_76_88","Toilet Roll Holders","Pr_40_35_76"
"Pr_40_35_76_89","Toothbrush Holders","Pr_40_35_76"
"Pr_40_35_76_90","Towel Rails","Pr_40_35_76"
"Pr_40_35_76_91","Towel Rings","Pr_40_35_76"
"Pr_40_35_76_92","Tumbler Holders","Pr_40_35_76"
"Pr_40_35_76_94","Vanity Units","Pr_40_35_76"
"Pr_40_35_76_98","Wc Pan Backrests","Pr_40_35_76"
"Pr_40_35_77","Sanitary Dispensing And Disposal Units","Pr_40_35"
"Pr_40_35_77_22","Disposable Apron Dispensers","Pr_40_35_77"
"Pr_40_35_77_23","Disposable Glove Dispensers","Pr_40_35_77"
"Pr_40_35_77_29","Facial Tissue Dispensers","Pr_40_35_77"
"Pr_40_35_77_36","Hand Cleaning Gel Dispensers","Pr_40_35_77"
"Pr_40_35_77_56","Nappy Disposal Bins","Pr_40_35_77"
"Pr_40_35_77_57","Needle Disposal Boxes","Pr_40_35_77"
"Pr_40_35_77_60","Paper Roll Dispensers","Pr_40_35_77"
"Pr_40_35_77_61","Paper Towel Dispensers","Pr_40_35_77"
"Pr_40_35_77_75","Sanitary Towel Dispensers","Pr_40_35_77"
"Pr_40_35_77_76","Sanitary Towel Disposal Bins","Pr_40_35_77"
"Pr_40_35_77_80","Soap Dispensers","Pr_40_35_77"
"Pr_40_35_77_85","Surface Wipes Dispensers","Pr_40_35_77"
"Pr_40_35_77_90","Toilet Paper Bulk Dispensers","Pr_40_35_77"
"Pr_40_35_79","Sinks, Wash Basins And Troughs","Pr_40_35"
"Pr_40_35_79_11","Cast Stone Sinks","Pr_40_35_79"
"Pr_40_35_79_15","Ceramic Sinks","Pr_40_35_79"
"Pr_40_35_79_18","Counter Top Wash Basins","Pr_40_35_79"
"Pr_40_35_79_24","Drinking Fountains","Pr_40_35_79"
"Pr_40_35_79_27","Emergency Eye Baths","Pr_40_35_79"
"Pr_40_35_79_28","Emergency Fountains","Pr_40_35_79"
"Pr_40_35_79_33","Glass Sinks","Pr_40_35_79"
"Pr_40_35_79_34","Health Care Clinical Sinks With Drainers","Pr_40_35_79"
"Pr_40_35_79_35","Health Care Clinical Wash Basins","Pr_40_35_79"
"Pr_40_35_79_36","Health Care Domestic Service Sinks","Pr_40_35_79"
"Pr_40_35_79_37","Health Care General Wash Basins","Pr_40_35_79"
"Pr_40_35_79_38","Health Care Hand Rinse Basins","Pr_40_35_79"
"Pr_40_35_79_39","Hospital Pattern Plaster Sinks","Pr_40_35_79"
"Pr_40_35_79_40","Hospital Pattern Scrub-Up Troughs","Pr_40_35_79"
"Pr_40_35_79_42","Integral Wash Basins And Vanity Tops","Pr_40_35_79"
"Pr_40_35_79_44","Janitorial Sinks","Pr_40_35_79"
"Pr_40_35_79_63","Pedestal Wash Basins","Pr_40_35_79"
"Pr_40_35_79_64","Plastics Sinks","Pr_40_35_79"
"Pr_40_35_79_76","Sink Water Supply Fittings","Pr_40_35_79"
"Pr_40_35_79_84","Stainless Steel Sinks","Pr_40_35_79"
"Pr_40_35_79_85","Stone Sinks","Pr_40_35_79"
"Pr_40_35_79_92","Undermounted Wash Basins","Pr_40_35_79"
"Pr_40_35_79_95","Wall-Hung Hand Rinse Basins","Pr_40_35_79"
"Pr_40_35_79_96","Wall-Hung Wash Basins","Pr_40_35_79"
"Pr_40_35_79_97","Wash Basin And Trough Water Supply Fittings","Pr_40_35_79"
"Pr_40_35_79_98","Wash Fountains","Pr_40_35_79"
"Pr_40_35_79_99","Wash Troughs","Pr_40_35_79"
"Pr_40_35_93","Urinal And Wc Fittings","Pr_40_35"
"Pr_40_35_93_02","Accessible Wc Doc M Equipment Packages","Pr_40_35_93"
"Pr_40_35_93_36","Health Care Macerators","Pr_40_35_93"
"Pr_40_35_93_37","Hospital Pattern Disposal Units","Pr_40_35_93"
"Pr_40_35_93_38","Hospital Pattern Urinals","Pr_40_35_93"
"Pr_40_35_93_39","Hospital Pattern Wc Pans And Cisterns","Pr_40_35_93"
"Pr_40_35_93_62","Pre-Plumbed Installation Frames","Pr_40_35_93"
"Pr_40_35_93_77","Slab Urinals","Pr_40_35_93"
"Pr_40_35_93_78","Urinal Cisterns","Pr_40_35_93"
"Pr_40_35_93_80","Urinal Flushing Valves","Pr_40_35_93"
"Pr_40_35_93_82","Wall-Hung Urinals","Pr_40_35_93"
"Pr_40_35_93_84","Waterless Urinals","Pr_40_35_93"
"Pr_40_35_93_85","Waterless Wc Packages (Composting Toilets)","Pr_40_35_93"
"Pr_40_35_93_86","Wc And Washbasin Combined Units","Pr_40_35_93"
"Pr_40_35_93_87","Wc Cistern Fittings","Pr_40_35_93"
"Pr_40_35_93_90","Wc Cisterns","Pr_40_35_93"
"Pr_40_35_93_91","Wc Flushing Valves","Pr_40_35_93"
"Pr_40_35_93_92","Wc Large Capacity Replacement Cisterns","Pr_40_35_93"
"Pr_40_35_93_93","Wc Pan Connectors","Pr_40_35_93"
"Pr_40_35_93_94","Wc Pans","Pr_40_35_93"
"Pr_40_35_93_95","Wc Seats And Covers","Pr_40_35_93"
"Pr_40_35_93_96","Wc Squatting Pans","Pr_40_35_93"
"Pr_40_35_93_97","Wc Suites","Pr_40_35_93"
"Pr_40_35_93_99","Wc, Wash And Dry Combined Units","Pr_40_35_93"
"Pr_40_40","Recreational Ff&E Products","Pr_40"
"Pr_40_40_23","Dishwashers","Pr_40_40"
"Pr_40_40_23_22","Dish And Utensil Washers","Pr_40_40_23"
"Pr_40_40_23_24","Dishwashers","Pr_40_40_23"
"Pr_40_40_23_30","Flight Dishwashers","Pr_40_40_23"
"Pr_40_40_23_60","Passthrough Dishwashers","Pr_40_40_23"
"Pr_40_40_23_92","Undercounter Dishwashers","Pr_40_40_23"
"Pr_40_40_31","Food Refrigerators And Freezers","Pr_40_40"
"Pr_40_40_31_08","Blast Chillers","Pr_40_40_31"
"Pr_40_40_31_15","Combined Fridge-Freezers","Pr_40_40_31"
"Pr_40_40_31_31","Food Waste Disposal Units","Pr_40_40_31"
"Pr_40_40_31_32","Freezers","Pr_40_40_31"
"Pr_40_40_31_72","Refrigerators","Pr_40_40_31"
"Pr_40_40_61","Play Equipment","Pr_40_40"
"Pr_40_40_61_15","Climbing Frames","Pr_40_40_61"
"Pr_40_40_61_18","Combined Play Structures","Pr_40_40_61"
"Pr_40_40_61_52","Modular Play Climbers","Pr_40_40_61"
"Pr_40_40_61_61","Play Panels","Pr_40_40_61"
"Pr_40_40_61_62","Play Pools","Pr_40_40_61"
"Pr_40_40_61_63","Play Roundabouts","Pr_40_40_61"
"Pr_40_40_61_64","Play Runways","Pr_40_40_61"
"Pr_40_40_61_65","Play Sandpits","Pr_40_40_61"
"Pr_40_40_61_66","Play Slides","Pr_40_40_61"
"Pr_40_40_61_67","Play Swings","Pr_40_40_61"
"Pr_40_40_61_77","See-Saws","Pr_40_40_61"
"Pr_40_40_61_78","Sensory Play Structures","Pr_40_40_61"
"Pr_40_40_61_79","Sit-On Rockers","Pr_40_40_61"
"Pr_40_40_61_82","Spinning Poles","Pr_40_40_61"
"Pr_40_40_61_88","Traditional Rockers","Pr_40_40_61"
"Pr_40_40_61_96","Water Play Fountains","Pr_40_40_61"
"Pr_40_40_61_97","Water Play Structures","Pr_40_40_61"
"Pr_40_40_61_98","Wobble Boards","Pr_40_40_61"
"Pr_40_40_65","Preparation And Display Catering Products","Pr_40_40"
"Pr_40_40_65_06","Bains Maries","Pr_40_40_65"
"Pr_40_40_65_07","Beverage Dispensing Units","Pr_40_40_65"
"Pr_40_40_65_09","Commercial Atmospheric Electric Steamers","Pr_40_40_65"
"Pr_40_40_65_10","Commercial Atmospheric Gas Steamers","Pr_40_40_65"
"Pr_40_40_65_11","Commercial Conveyor Toasters","Pr_40_40_65"
"Pr_40_40_65_12","Commercial Electric Boiling Tables","Pr_40_40_65"
"Pr_40_40_65_13","Commercial Electric Fryers","Pr_40_40_65"
"Pr_40_40_65_14","Commercial Electric Grills","Pr_40_40_65"
"Pr_40_40_65_15","Commercial Electric Oven Ranges","Pr_40_40_65"
"Pr_40_40_65_16","Commercial Gas Boiling Tables","Pr_40_40_65"
"Pr_40_40_65_17","Commercial Gas Fryers","Pr_40_40_65"
"Pr_40_40_65_18","Commercial Gas Grills","Pr_40_40_65"
"Pr_40_40_65_19","Commercial Gas Oven Ranges","Pr_40_40_65"
"Pr_40_40_65_20","Commercial Microwave Ovens","Pr_40_40_65"
"Pr_40_40_65_21","Commercial Slot Toasters","Pr_40_40_65"
"Pr_40_40_65_22","Domestic Built-In Hobs","Pr_40_40_65"
"Pr_40_40_65_23","Domestic Built-In Ovens","Pr_40_40_65"
"Pr_40_40_65_24","Domestic Cookers","Pr_40_40_65"
"Pr_40_40_65_25","Domestic Microwave Ovens","Pr_40_40_65"
"Pr_40_40_65_29","Food Blenders","Pr_40_40_65"
"Pr_40_40_65_30","Food Display Units","Pr_40_40_65"
"Pr_40_40_65_31","Food Mincers","Pr_40_40_65"
"Pr_40_40_65_32","Food Smokers","Pr_40_40_65"
"Pr_40_40_65_37","Hot Cupboards","Pr_40_40_65"
"Pr_40_40_65_71","Refreshment Dispensers","Pr_40_40_65"
"Pr_40_40_65_72","Refrigerated Display Counters","Pr_40_40_65"
"Pr_40_40_65_86","Sushi Trains","Pr_40_40_65"
"Pr_40_40_80","Skate Installations","Pr_40_40"
"Pr_40_40_80_76","Skate Bowls","Pr_40_40_80"
"Pr_40_40_80_77","Skate Edges","Pr_40_40_80"
"Pr_40_40_80_79","Skate Pipes","Pr_40_40_80"
"Pr_40_40_80_80","Skate Platforms","Pr_40_40_80"
"Pr_40_40_80_81","Skate Rails","Pr_40_40_80"
"Pr_40_40_80_82","Skate Ramps","Pr_40_40_80"
"Pr_40_40_80_83","Skate Stairs","Pr_40_40_80"
"Pr_40_40_83","Sports Equipment","Pr_40_40"
"Pr_40_40_83_06","Balancing Equipment","Pr_40_40_83"
"Pr_40_40_83_08","Basketball Hoops","Pr_40_40_83"
"Pr_40_40_83_14","Climbing Walls","Pr_40_40_83"
"Pr_40_40_83_17","Cricket Cages","Pr_40_40_83"
"Pr_40_40_83_19","Cricket Wicket Stump Boxes","Pr_40_40_83"
"Pr_40_40_83_20","Cycle Ramps","Pr_40_40_83"
"Pr_40_40_83_37","Hanging And Stretching Equipment","Pr_40_40_83"
"Pr_40_40_83_44","Jumping Equipment","Pr_40_40_83"
"Pr_40_40_83_72","Riding Equipment","Pr_40_40_83"
"Pr_40_40_83_74","Rugby Posts","Pr_40_40_83"
"Pr_40_40_83_92","Umpire's Stands","Pr_40_40_83"
"Pr_40_40_84","Sports Goals","Pr_40_40"
"Pr_40_40_84_30","Football Goals","Pr_40_40_84"
"Pr_40_40_84_36","Handball Goals","Pr_40_40_84"
"Pr_40_40_84_39","Hockey Goals","Pr_40_40_84"
"Pr_40_40_84_56","Netball Goals","Pr_40_40_84"
"Pr_40_40_86","Swimming Pool Fittings And Equipment","Pr_40_40"
"Pr_40_40_86_02","Air Cushion Equipment","Pr_40_40_86"
"Pr_40_40_86_06","Backstroke Flagged Ropes","Pr_40_40_86"
"Pr_40_40_86_08","Buoyancy-Aided Movable Floors","Pr_40_40_86"
"Pr_40_40_86_10","Buoyancy-Aided Movable Bulkheads","Pr_40_40_86"
"Pr_40_40_86_22","Diving Platforms","Pr_40_40_86"
"Pr_40_40_86_24","Diving Springboards","Pr_40_40_86"
"Pr_40_40_86_26","False Start Posts","Pr_40_40_86"
"Pr_40_40_86_27","False Start Ropes","Pr_40_40_86"
"Pr_40_40_86_29","Fixed Domestic Diving Boards","Pr_40_40_86"
"Pr_40_40_86_30","Fixed Observation Chairs","Pr_40_40_86"
"Pr_40_40_86_31","Fixed Starting Platforms","Pr_40_40_86"
"Pr_40_40_86_32","Fixed Water Polo Goals","Pr_40_40_86"
"Pr_40_40_86_36","Floating Water Polo Goals","Pr_40_40_86"
"Pr_40_40_86_46","Lane Rope Storage Bags","Pr_40_40_86"
"Pr_40_40_86_47","Lane Rope Storage Floor Cover Plates","Pr_40_40_86"
"Pr_40_40_86_48","Lane Ropes","Pr_40_40_86"
"Pr_40_40_86_52","Mechanical Drive Movable Floors","Pr_40_40_86"
"Pr_40_40_86_59","Pool Rails","Pr_40_40_86"
"Pr_40_40_86_60","Pool Structure-Supported Movable Bulkheads","Pr_40_40_86"
"Pr_40_40_86_62","Portable Domestic Diving Boards","Pr_40_40_86"
"Pr_40_40_86_63","Portable Observation Chairs","Pr_40_40_86"
"Pr_40_40_86_64","Portable Starting Platforms","Pr_40_40_86"
"Pr_40_40_86_66","Private Use Pool Covers","Pr_40_40_86"
"Pr_40_40_86_68","Public Use Pool Covers","Pr_40_40_86"
"Pr_40_40_86_78","Small Water Flumes","Pr_40_40_86"
"Pr_40_40_86_80","Small Water Slides","Pr_40_40_86"
"Pr_40_40_86_84","Surface Agitation Equipment","Pr_40_40_86"
"Pr_40_40_86_88","Touch Panels","Pr_40_40_86"
"Pr_40_40_86_90","Turning Boards","Pr_40_40_86"
"Pr_40_40_86_94","Water Polo Ball Release Devices","Pr_40_40_86"
"Pr_40_40_86_95","Water Polo Catwalks","Pr_40_40_86"
"Pr_40_40_86_96","Water Polo Field Markers","Pr_40_40_86"
"Pr_40_40_86_98","Wave Machine Equipment","Pr_40_40_86"
"Pr_40_45","Residential Ff&E Products","Pr_40"
"Pr_40_45_26","Drying Lines","Pr_40_45"
"Pr_40_45_26_09","Bathroom Clothes Drying Lines","Pr_40_45_26"
"Pr_40_45_26_58","Outdoor Clothes Rotary Dryers","Pr_40_45_26"
"Pr_40_45_26_59","Outdoor Clothes Drying Lines","Pr_40_45_26"
"Pr_40_45_26_63","Photographic Film Drying Lines","Pr_40_45_26"
"Pr_40_45_26_93","Utility Room Clothes Drying Lines","Pr_40_45_26"
"Pr_40_50","Disposal Ff&E Products","Pr_40"
"Pr_40_55","Piped Supply Ff&E Products","Pr_40"
"Pr_40_55_15","Cold Water Supply Sources","Pr_40_55"
"Pr_40_55_15_96","Water Coolers","Pr_40_55_15"
"Pr_40_60","Heating, Cooling And Refrigeration Ff&E Products","Pr_40"
"Pr_40_60_81","Solid Fuel Handling Equipment","Pr_40_60"
"Pr_40_60_81_04","Ash Handling Equipment","Pr_40_60_81"
"Pr_40_60_81_15","Coal Handling Equipment","Pr_40_60_81"
"Pr_40_60_81_80","Solid Fuel Handling Equipment","Pr_40_60_81"
"Pr_40_65","Ventilation And Air Conditioning Ff&E Products","Pr_40"
"Pr_40_70","Electrical Ff&E Products","Pr_40"
"Pr_40_75","Communications, Security, Safety And Protection Ff&E Products","Pr_40"
"Pr_40_75_13","Clocks","Pr_40_75"
"Pr_40_75_13_42","Indoor Suspended Clocks","Pr_40_75_13"
"Pr_40_75_13_43","Indoor Wall-Mounted Clocks","Pr_40_75_13"
"Pr_40_75_13_58","Outdoor Suspended Clocks","Pr_40_75_13"
"Pr_40_75_13_59","Outdoor Wall-Mounted Clocks","Pr_40_75_13"
"Pr_40_75_22","Deterrents And Traps","Pr_40_75"
"Pr_40_75_22_02","Animal Deterrents","Pr_40_75_22"
"Pr_40_75_22_06","Bird Deterrent Spikes","Pr_40_75_22"
"Pr_40_75_22_11","Cage Traps","Pr_40_75_22"
"Pr_40_75_22_14","Coiled Wire Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_22","Decoy Predators","Pr_40_75_22"
"Pr_40_75_22_26","Electric Pulse Tactile Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_30","Flight Diverters","Pr_40_75_22"
"Pr_40_75_22_31","Frond Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_34","Guard Barriers","Pr_40_75_22"
"Pr_40_75_22_38","Humane Traps","Pr_40_75_22"
"Pr_40_75_22_40","Inclined Surface Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_46","Laser Bird Repellers","Pr_40_75_22"
"Pr_40_75_22_48","Low Tension Wire Bird (Gull) Deterrents","Pr_40_75_22"
"Pr_40_75_22_56","Non-Toxic Rat And Mouse Baits","Pr_40_75_22"
"Pr_40_75_22_60","Pheromone Traps","Pr_40_75_22"
"Pr_40_75_22_64","Powered Traps","Pr_40_75_22"
"Pr_40_75_22_66","Powered Ultraviolet Light Traps","Pr_40_75_22"
"Pr_40_75_22_76","Scare Eyes","Pr_40_75_22"
"Pr_40_75_22_80","Sonic Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_82","Spring Traps","Pr_40_75_22"
"Pr_40_75_22_84","Sprung Tension Wire Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_87","Tactile Gels And Liquids Deterrents","Pr_40_75_22"
"Pr_40_75_22_89","Taste And Scent Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_92","Ultrasonic Rodent Repellers","Pr_40_75_22"
"Pr_40_75_22_95","Vision Disturbance Bird Deterrents","Pr_40_75_22"
"Pr_40_75_22_96","Visual Threat Bird Deterrents","Pr_40_75_22"
"Pr_40_75_28","Extinguishers And Fire Blankets","Pr_40_75"
"Pr_40_75_28_11","Carbon Dioxide Fire Extinguishers","Pr_40_75_28"
"Pr_40_75_28_24","Dry Powder Fire Extinguishers","Pr_40_75_28"
"Pr_40_75_28_30","Foam Fire Extinguishers","Pr_40_75_28"
"Pr_40_75_28_37","Heavy Duty Fire Blankets","Pr_40_75_28"
"Pr_40_75_28_47","Light Duty Fire Blankets","Pr_40_75_28"
"Pr_40_75_28_64","Portable Fire Extinguishers","Pr_40_75_28"
"Pr_40_75_28_96","Water Fire Extinguishers","Pr_40_75_28"
"Pr_40_75_28_97","Wet Chemical Fire Extinguishers","Pr_40_75_28"
"Pr_40_80","Rail Ff&E Products","Pr_40"
"Pr_40_81","Road Ff&E Products","Pr_40"
"Pr_40_81_20","Cycle Stands And Lockers","Pr_40_81"
"Pr_40_81_20_11","Carbon Steel Cycle Lockers","Pr_40_81_20"
"Pr_40_81_20_12","Carbon Steel Cycle Stands","Pr_40_81_20"
"Pr_40_81_20_36","Hardwood Cycle Stands","Pr_40_81_20"
"Pr_40_81_20_62","Plastics Cycle Lockers","Pr_40_81_20"
"Pr_40_81_20_83","Stainless Steel Cycle Lockers","Pr_40_81_20"
"Pr_40_81_20_84","Stainless Steel Cycle Stands","Pr_40_81_20"
"Pr_40_81_24","Dispensing And Acceptance Units","Pr_40_81"
"Pr_40_81_24_22","Donation Boxes","Pr_40_81_24"
"Pr_40_81_24_24","Drive-By Cash Payment Units","Pr_40_81_24"
"Pr_40_81_24_47","Leaflet Dispensers","Pr_40_81_24"
"Pr_40_81_24_62","Parking Meters","Pr_40_81_24"
"Pr_40_81_24_66","Pay And Display Units","Pr_40_81_24"
"Pr_40_81_24_88","Ticket Dispensing Units","Pr_40_81_24"
"Pr_40_82","Marine And Waterway Ff&E Products","Pr_40"
"Pr_40_83","Cable Transport Ff&E Products","Pr_40"
"Pr_40_84","Aerospace Ff&E Products","Pr_40"
"Pr_40_85","Process Engineering Ff&E Products","Pr_40"
"Pr_45","Flora And Fauna Products","Pr"
"Pr_45_30","Flora And Fauna Products","Pr_45"
"Pr_45_30_04","Artificial Plants","Pr_45_30"
"Pr_45_30_04_64","Polyester Silk Plants","Pr_45_30_04"
"Pr_45_30_04_66","Preserved Plants","Pr_45_30_04"
"Pr_45_30_10","Bulbs, Corms, Tubers And Dormant Roots","Pr_45_30"
"Pr_45_30_10_10","Bulbs, Corms And Tubers","Pr_45_30_10"
"Pr_45_30_10_62","Perennial Roots","Pr_45_30_10"
"Pr_45_30_36","Herbaceous And Aquatic Plants","Pr_45_30"
"Pr_45_30_36_02","Annual Plugs","Pr_45_30_36"
"Pr_45_30_36_03","Aquatic Plant Bare Roots And Clumps","Pr_45_30_36"
"Pr_45_30_36_04","Aquatic Plant Bunches","Pr_45_30_36"
"Pr_45_30_36_05","Aquatic Plant Containers","Pr_45_30_36"
"Pr_45_30_36_15","Container-Grown Annuals","Pr_45_30_36"
"Pr_45_30_36_16","Container-Grown Perennials","Pr_45_30_36"
"Pr_45_30_36_57","Nursery Stock","Pr_45_30_36"
"Pr_45_30_36_64","Perennial Clumps","Pr_45_30_36"
"Pr_45_30_36_65","Perennial Plugs","Pr_45_30_36"
